period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
01-11-2015,30-11-2015,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,236998.6512,0.006926756,0.065050942,251936.4395,0.004210282,0.069494603,128.1903521,0.003377096,0.066256683,133.8067225,-0.001902376,0.063215831,451312.3342,-0.08369887,-0.007762428,597316.7104,-0.017359472,0.087486597,594799.8701,-0.00636853,0.068076053,1807496.926,-0.008181713,-0.059135825,4.193056083,0.443526369,-0.210061137,54.63421487,1,-7,0.976787541,0.000278367,0.003152026,0.214060373,0.005563586,0.022538623,0.117424366,-0.005367427,0.024989865,0.258881088,0.012040394,0.070241006,,,16-12-2024 00:00
01-10-2019,31-10-2019,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,270524.0586,0.012264309,0.070824561,275486.9252,0.005047382,0.037135924,164.7597167,0.012895058,0.045015942,167.8639545,0.003772325,0.029518891,49625.15106,-0.013662761,0.056277766,58450.89673,-0.000933711,0.09694987,59863.19494,0.0037574,0.044361047,125061.5941,-0.002791866,0.033951511,2.514853205,0.066902256,-0.072152831,37.94407991,-1,2,0.98870927,0.000662143,0.001066689,0.247667153,0.003694003,-0.005853033,0.12762469,-0.003991188,-0.013927798,0.38419358,0.003903683,-0.004544,,,16-12-2024 00:00
01-04-2020,30-04-2020,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,299845.5923,-0.010912475,0.044074665,307661.4229,-0.014382103,0.017839338,158.8758649,-0.023519356,0.022552607,163.6331835,-0.012020075,0.012794077,425132.1405,-0.19758272,-0.186742285,409854.8787,-0.258465998,-0.34062725,455202.4602,-0.208116607,-0.316598279,1341239.354,-0.068143647,-0.160760798,3.265263395,0.375621343,0.118784072,40.03428305,-1,-6,0.983161059,-0.00214559,0.00386373,0.257509042,0.000619878,0.037667816,0.120294215,-0.008655141,-0.030609315,0.309923517,-0.093038396,-0.036416293,,,16-12-2024 00:00
01-09-2018,30-09-2018,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,253807.159,-0.008771052,0.033648037,264180.6038,-0.001162704,0.037340052,157.5720701,-0.010027191,0.026325133,162.3311876,0.002643454,0.03784558,46365.65459,-0.009767088,-0.027196994,54649.84801,0.036105119,0.051840211,58318.81932,0.010197241,0.088636179,117931.3333,0.04139588,0.043634168,2.585566738,0.185526079,0.202364372,32.65924218,1,-4,0.988795019,-0.000172657,0.000481659,0.259971748,-0.008068072,0.003736719,0.138433136,0.010955326,0.053601896,0.380194145,-0.015178976,0.046788384,,,16-12-2024 00:00
01-05-2016,31-05-2016,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,251799.9949,0.006311457,0.055331042,268569.9914,0.004768348,0.06927361,127.7002185,0.00783913,0.058281644,133.4945572,0.004872412,0.066744207,397506.0423,0.005599577,0.061674024,485768.2533,-0.029023609,0.051242276,475293.1932,-0.01995869,-0.03902283,1408049.983,-0.010332139,-0.086985295,3.565399524,-0.08524772,-0.583527478,52.57323076,-2,-6,0.978254565,0.00010343,0.003132634,0.230786359,0.002512958,0.019456526,0.124799128,-0.001535363,0.007206861,0.277588735,0.005986767,0.043082573,,,16-12-2024 00:00
01-02-2021,28-02-2021,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,310515.6738,0.008148209,0.111206221,317747.7827,0.020715748,0.122192664,190.1780128,0.022156902,0.11029555,195.3092457,0.021098299,0.136942469,60573.54567,-0.068810714,0.137910648,65326.87537,-0.061787925,-0.021070236,59812.71347,-0.066809593,-0.053006912,79063.7237,-0.072052877,-0.341432467,1.363020897,0.082502979,-0.968188039,24.94695167,-1,-13,1.002630804,0.000796787,0.013395766,0.40151478,0.002759281,0.138685807,0.078422059,-0.012132135,-0.045742635,0.562807873,-0.010560956,0.166672871,,,16-12-2024 00:00
01-08-2023,31-08-2023,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,415434.2827,0.011099433,0.026600957,422037.2875,0.005526406,0.021113106,230.1278789,0.01075358,0.025605337,233.6465322,0.006136012,0.035792479,415732.4073,0.008317443,-0.114098544,457377.5304,-0.04083823,-0.142217837,487153.522,0.016522425,-0.101216191,898823.5637,0.034122654,-0.16161686,2.285799808,0.063226173,-0.07076262,35.89129046,0,6,0.996995697,0.000500162,-0.000346115,0.34024468,0.009332943,-0.01651078,0.147152513,0.007915511,-0.026420297,0.453634728,0.009363809,0.035804712,,,16-12-2024 00:00
01-03-2017,31-03-2017,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,241536.6304,0.000605949,0.089873422,243819.2896,-0.011656878,0.049920523,149.0212204,0.006927229,0.081785136,150.8482103,0.003069009,0.048034244,47571.91276,0.035466982,0.116940435,51885.51327,-0.029487566,-0.024569223,56307.12528,-0.021500793,-0.006095837,119809.3753,-0.003182733,-0.118177159,2.610452066,-0.216506595,-0.745650277,36.7545662,-3,-11,0.985865899,-0.000594767,0.003840629,0.256375164,0.00474822,0.023154981,0.081771778,-0.029331536,-0.013660181,0.325992912,-0.012369521,0.070340841,,,16-12-2024 00:00
01-01-2014,31-01-2014,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,219325.6079,0.010661617,0.096918017,233535.8869,0.021749373,0.108510855,112.427147,0.00677589,0.098962115,117.3621513,0.009422679,0.088763668,333001.3593,-0.013283142,-0.015376952,384709.4272,-0.062610528,-0.016206065,426408.2428,-0.03059189,-0.025870724,1495796.775,0.000217081,0.020344368,4.6774343,0.08942826,0.254478898,64.66222626,1,-3,0.974943373,-0.000230144,0.000259857,0.213561246,-0.001445864,-0.025692515,0.067584309,-0.050043672,0.007440414,0.176477391,0.022188343,0.003058844,,,16-12-2024 00:00
01-12-2018,31-12-2018,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,282349.0144,-0.000225661,0.029156428,298142.4283,-0.00309005,0.033461928,152.3942327,-0.001892039,0.029946558,159.4310612,-0.006727378,0.03208104,495033.171,-0.021822366,-0.088846735,582231.616,0.003000537,-0.054783182,592957.7481,-0.056436767,-0.013842057,1580803.183,0.000906894,0.08503719,3.354999961,0.170881014,0.572833561,44.68337737,1,1,0.982771222,2.77E-05,-0.002338123,0.22488958,-0.001746352,-0.023282237,0.135065438,-0.009375747,0.02080302,0.335486903,0.006935099,-0.024679367,,,16-12-2024 00:00
01-09-2015,30-09-2015,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,217590.0735,-0.000113003,0.068772876,223670.2571,0.00801702,0.056188324,137.5878547,0.009229285,0.060904111,139.4871316,0.002375921,0.049086212,43110.88786,0.006661203,0.185963474,51290.31834,-0.006603212,0.122519529,51039.72834,-0.037116835,0.070261865,136362.1247,-0.017331132,-0.02450633,3.249908907,-0.036188179,-0.658784912,46.17739321,0,-3,0.982192346,0.00126511,0.005095578,0.220514588,0.004606006,0.021026825,0.099977743,-0.000943838,0.003815206,0.238664514,0.000405771,0.046495151,,,16-12-2024 00:00
01-07-2022,31-07-2022,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,327936.4327,-0.025610073,0.070308898,345909.7254,-0.003025126,0.105209318,295.7947428,-0.029226757,0.087526244,307.4964825,-0.012259734,0.094113909,52692.7725,-0.063976235,-0.234477219,58778.80209,-0.027618953,-0.226983307,67838.67468,-0.04952672,-0.14988657,127058.0114,0.035984449,0.023900423,2.523163886,0.249255451,0.637467766,32.15558177,1,5,0.999078578,-0.0083039,-0.001708297,0.347189129,-0.04919444,-0.011023434,0.133878054,0.013363692,0.043445957,0.446443348,-0.037227756,-0.04266372,,,16-12-2024 00:00
01-03-2020,31-03-2020,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,280943.598,0.005380083,0.096512474,282633.0836,-0.00182223,0.04703786,169.8390853,-0.008446992,0.077437728,171.9673135,0.001063422,0.04409631,51860.24648,-0.025773941,0.081217411,51507.49178,-0.228155082,-0.081190009,56669.38789,-0.102774051,-0.046626456,121845.9902,0.014925802,-0.024054327,2.565906768,0.234697833,-0.205010757,36.69237274,-1,-3,0.989889363,0.000654325,0.004484906,0.275934164,0.013105191,0.03829116,0.117514825,-0.006649869,-0.024311334,0.430467648,0.034332646,0.057536085,,,16-12-2024 00:00
01-07-2018,31-07-2018,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,288263.0893,-0.00271376,0.055277604,303680.0698,0.003474373,0.055348909,146.0994806,-0.005145879,0.059337565,151.6917578,0.00182742,0.059358619,405822.3904,0.003290036,-0.001603164,468335.5969,0.007241098,-0.011391646,488337.3761,-0.020260628,0.00796423,1210792.122,-0.003652396,-0.033011841,2.946360649,-0.026682145,-0.133854242,42.8872867,0,-4,0.982735957,-0.000130676,0.000711986,0.249790335,-0.006561814,0.002876142,0.147546454,0.003441245,0.020289278,0.344748229,-0.006825435,0.01272322,,,16-12-2024 00:00
01-01-2023,31-01-2023,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,419915.7361,0.003638921,0.013329076,429878.99,-0.007402765,0.023908154,214.552097,-0.000261204,0.007467104,219.9868479,-0.000598475,0.020522169,321814.4526,-0.009750902,-0.33955278,389585.5832,0.051101628,-0.177244577,381320.8711,-0.021708511,-0.151583568,869143.5923,-0.021310496,0.463861859,2.712158237,0.024627964,1.570007865,41.2785139,2,27,0.987599856,-0.000671562,-0.02756176,0.271899223,-0.011491639,-0.281400551,0.191804153,0.015445526,0.101479093,0.374771194,-0.003201929,-0.241149694,,,16-12-2024 00:00
01-09-2014,30-09-2014,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,203588.6936,-0.016095431,0.038592332,211771.1889,0.004611886,0.068350237,129.6892465,-0.002448875,0.040474966,132.9605994,-0.001033503,0.041690254,36350.94065,-0.008235435,-0.026750095,45692.13898,0.003247893,-0.023348432,47689.00961,-0.002413276,0.013302801,139787.811,0.006492132,0.093290257,3.908693819,0.106902061,0.389587252,49.19037509,0,0,0.977096768,-0.000986465,-0.005415605,0.199487763,0.006097547,-0.044997619,0.096162537,0.003294734,0.028374179,0.192169363,0.000869129,0.00202162,,,16-12-2024 00:00
01-04-2022,30-04-2022,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,338858.7718,0.017031197,0.130373939,346086.6562,-0.002737019,0.120924028,307.7177405,0.015100091,0.147523784,311.2947553,-0.019066669,0.122764276,62205.14242,-0.045141858,-0.132946491,65962.4741,-0.057434427,-0.165975044,70508.2564,0.022968271,-0.056617524,108274.9179,0.034491073,-0.148151267,1.727802423,0.089517127,-0.056249742,28.04480014,3,-5,1.016561601,0.002069975,0.02258453,0.456186824,-0.007605455,0.148259349,0.079397586,0.00893766,-0.008241644,0.532797913,-0.009368574,0.079168969,,,16-12-2024 00:00
01-09-2024,30-09-2024,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,430654.0039,0.006205167,0.041632941,442937.1882,0.009290947,0.048679761,236.546279,0.002657151,0.027935168,245.0101652,0.009027108,0.045232058,421488.7346,0.003957428,0.00070391,491748.1201,0.041454302,0.061231136,523739.2025,0.015633168,0.011835453,1203461.089,0.022630008,0.241203412,2.996527148,0.076102335,0.577366228,42.03058367,1,7,0.99156785,0.00090347,-0.005030081,0.288507584,0.003887317,-0.047263372,0.167816419,-0.000196787,0.018194941,0.375597414,0.004367317,-0.070666117,,,16-12-2024 00:00
01-10-2022,31-10-2022,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,355727.8075,-0.015671311,0.053027051,360949.7268,-0.004454352,0.061278305,221.0767243,-0.008129684,0.05680911,223.3566103,-0.002927561,0.058422893,46129.52137,-0.024122967,-0.263733823,47352.45931,-0.036197939,-0.342552967,51580.00799,-0.035928647,-0.239015288,101235.156,0.013691783,0.298858302,2.17661134,0.114615273,0.929878252,31.51427295,-1,11,0.996162234,-0.001101956,-0.013520859,0.320010336,-0.014438567,-0.159784564,0.161892356,0.006999547,0.070964766,0.442637528,-0.00649313,-0.147752802,,,16-12-2024 00:00
01-12-2020,31-12-2020,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,303007.6182,0.010130896,0.105670117,312987.2038,0.020294126,0.117369075,184.2492614,0.016552221,0.100255733,191.6306696,0.024757106,0.125458081,64927.63315,0.01708955,0.239561674,71223.23582,0.001034969,0.206996741,70577.97615,0.043550648,0.252512115,89777.06025,-0.024638897,-0.245673367,1.418353862,-0.030279449,-0.971131496,26.21071376,1,-12,1.001137922,0.00084772,0.010867677,0.389039502,0.010546742,0.13136767,0.097501614,0.001422711,-0.024892608,0.615948255,0.034343958,0.244399313,,,16-12-2024 00:00
01-03-2016,31-03-2016,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,248703.5966,0.011347717,0.057352909,266672.7878,0.010030405,0.07171414,126.0354203,0.005261328,0.057716339,132.30445,0.007127247,0.066543183,384779.8502,0.004357848,0.030118715,495841.4538,0.012635203,0.086069901,499024.7654,0.017714008,0.055331227,1430651.301,0.009105948,-0.046277756,3.819125349,0.123947971,-0.322393594,56.16134101,0,-6,0.978322388,0.000313259,0.003165089,0.225763559,0.005319196,0.019862165,0.126571655,-0.02800789,0.016671072,0.270876886,0.002019532,0.05373745,,,16-12-2024 00:00
01-02-2022,28-02-2022,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,420111.8059,0.013802226,0.15458717,424973.55,0.012224122,0.146950831,217.4639307,0.021140132,0.189925459,217.8289377,0.010511592,0.162355269,407833.2092,-0.163019849,-0.064263795,457259.2729,-0.034326313,-0.074573742,451991.9566,0.005655427,0.027976977,590973.5781,-0.004648152,-0.06143874,1.440518033,0.298367661,-0.027350407,13.52218711,-1,-7,1.019559197,0.004397581,0.014194979,0.557794824,0.004495049,0.114546244,0.092408697,0.002083637,-0.000245888,0.601141057,-0.014779831,0.051949191,,,16-12-2024 00:00
01-11-2015,30-11-2015,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,243238.3112,0.005070951,0.065944233,260224.2489,0.004141006,0.071551132,123.1800963,0.001673023,0.060822047,128.9491555,0.000769992,0.057252625,347772.8138,-0.086816341,-0.01975232,466719.5745,-0.01816718,0.089956204,475989.4529,0.00993503,0.058889685,1437573.57,-0.008594908,-0.056301446,4.278784717,0.413928146,-0.165030806,56.30660944,0,-7,0.977195464,0.000489749,0.003327479,0.216184103,0.005288281,0.022721642,0.123286961,-0.005309704,0.028747832,0.264191927,0.01924195,0.074830486,,,16-12-2024 00:00
01-06-2018,30-06-2018,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,253695.5023,-0.002464393,0.052315073,260767.7582,-0.000840964,0.044422129,156.3088137,-0.008252281,0.042520653,160.257076,-0.002006268,0.044602881,48492.45039,-0.004031375,0.026267703,53881.57251,-0.009252752,0.012381441,57710.09633,-0.012917295,0.003633231,110089.5646,0.004220954,-0.081043406,2.220393955,-0.066505279,-0.250756394,31.50726354,-1,-5,0.988594496,-0.000280409,0.002079768,0.277189796,0.001734348,0.014704741,0.123966424,-0.001282766,0.0399763,0.402374338,0.002967478,0.075044205,,,16-12-2024 00:00
01-05-2020,31-05-2020,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,298767.8451,-0.027082674,0.001171956,331606.6681,0.043986616,0.059167297,152.6819403,-0.009965237,0.006802498,165.6029755,0.016265007,0.062877289,310158.372,-0.098116562,-0.249789207,465543.688,0.387182456,-0.026906844,410488.523,0.321726184,-0.183098116,962470.1192,-0.067986432,-0.238324632,3.197202418,0.019450311,0.141748069,44.98946754,4,-1,0.978690917,-0.004614355,-0.000995624,0.22714145,-0.035561766,-0.001194471,0.128988314,0.002386807,-0.027431052,0.337369616,0.025446106,-0.003765357,,,16-12-2024 00:00
01-10-2014,31-10-2014,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,206978.8928,0.016652198,0.040708384,213429.1595,0.007829066,0.080575753,131.3844275,0.0130711,0.031422757,134.1218375,0.008733701,0.046428228,37743.31213,0.038303589,0.021851222,47432.755,0.038094431,0.043841887,48774.14958,0.022754508,0.035145523,138490.1849,-0.009282827,0.067881634,3.659453492,-0.249240326,0.077379675,49.81932757,1,2,0.978025345,0.000928577,-0.004247514,0.20393258,0.004444817,-0.032997941,0.10151319,0.005350654,0.027740424,0.192264851,9.55E-05,-0.001665892,,,16-12-2024 00:00
01-04-2015,30-04-2015,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,230890.4862,0.009392758,0.07227462,242358.8435,0.006151966,0.05789961,124.3660213,0.003091137,0.058164409,129.3142498,0.004158792,0.046552392,461516.3773,-0.003689426,0.112432922,579548.5397,0.011866095,0.130548818,611630.7633,0.03047968,0.069497167,1877563.475,0.014246694,0.015091199,4.112226453,-0.04948481,-0.427683117,59.67610126,0,-4,0.974223589,-0.000550219,0.002756568,0.207112055,0.005411944,0.009083897,0.111590101,0.003643609,0.023725459,0.230379883,0.012510009,0.047077528,,,16-12-2024 00:00
01-05-2013,31-05-2013,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,188523.4114,0.023445879,0.128530454,192076.0624,0.016886125,0.14726928,120.8073126,0.030723334,0.111311941,123.5937935,0.016053806,0.133925328,36434.62071,0.015624004,0.161355844,44690.52426,0.032919276,0.192663215,45859.43002,-0.002009978,0.19292894,132818.6039,-0.00453526,-0.136062512,3.621804369,-0.102174571,-1.349670984,54.34859172,0,-22,0.98004304,0.000313438,0.011466828,0.246088161,0.003640366,0.058136265,0.0586146,-0.001270372,-0.005729451,0.186222699,-0.001892509,0.058550703,,,16-12-2024 00:00
01-10-2012,31-10-2012,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,188502.8564,0.008999251,,198928.1973,0.00802968,,103.3202312,0.009736672,,108.1790787,0.003353559,,407596.3975,0.010982524,,476842.1324,0.012300663,,511104.3782,0.018002835,,1799509.12,-0.014194176,,4.581256755,-0.024081546,,73.45219279,-3,,0.972284225,0.001626719,,0.217874723,0.008904369,,0.044630423,-0.00588995,,0.162229374,0.007386064,,,,16-12-2024 00:00
01-01-2016,31-01-2016,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,240927.7605,0.003369708,0.068735722,256118.2229,0.008380909,0.076587021,130.3990231,0.001943026,0.063844711,135.7605351,0.002728129,0.070350733,517672.788,0.041158364,0.161871834,597675.7934,0.003144732,0.053623582,599449.4827,0.012677994,0.035501435,1725018.831,-0.000396829,-0.065686807,3.610050105,-0.042493331,-0.805132158,52.47823201,0,-9,0.979880709,7.91E-05,0.004601961,0.219182066,5.64E-05,0.024097966,0.118739392,-0.000855121,0.017086841,0.259734675,0.012185554,0.058606692,,,16-12-2024 00:00
01-04-2015,30-04-2015,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,237656.425,0.010386322,0.082158367,250267.3507,0.005783382,0.061978686,119.8233064,0.005582944,0.060579439,125.070527,0.008228506,0.055539441,370815.4711,-0.007266216,0.121416615,462452.5394,0.012936252,0.141790732,491075.0858,0.038519346,0.073130673,1522489.366,0.014944713,0.014444115,4.166411997,0.024893054,-0.455206984,60.81290109,-2,-5,0.975055292,-0.000102007,0.002947576,0.210316023,0.004414628,0.010261911,0.114190795,0.004290212,0.026941144,0.229004626,0.01186519,0.049608924,,,16-12-2024 00:00
